state_po_district,precinct,wgt_cfscore,cf_category,cf_label
PA11,690_011013096_0590,-1.3411040462427746,-3,Very Liberal
PA11,690_011028196_0690,0.3483770053475936,1,Lean Conservative
PA11,700_011013096_0600,-1.2710223463687151,-3,Very Liberal
PA11,700_011028094_0700,0.4043185011709601,1,Lean Conservative
PA11,707_011033169_0707,0.04450473612990524,1,Lean Conservative
PA11,70_011028169_0070,0.028601423487544464,1,Lean Conservative
PA11,70_011036099_0070,0.4387,1,Lean Conservative
PA11,710_011013096_0610,-1.3960183486238533,-3,Very Liberal
PA11,714_011033169_0714,0.13650195058517556,1,Lean Conservative
PA11,721_011033169_0721,-0.13151104972375693,-1,Lean Liberal
PA11,728_011033169_0728,0.09135959221501389,1,Lean Conservative
PA11,730_011013096_0630,-1.4828737864077668,-3,Very Liberal
PA11,730_011028169_0730,-0.0031999999999999806,-1,Lean Liberal
PA11,740_011013096_0640,-1.485780487804878,-3,Very Liberal
PA11,740_011028094_0740,-0.017410367170626384,-1,Lean Liberal
PA11,750_011013096_0650,-1.4119570093457945,-3,Very Liberal
PA11,750_011028094_0750,-0.07265853658536592,-1,Lean Liberal
PA11,760_011013096_0660,-1.3530761421319797,-3,Very Liberal
PA11,760_011028094_0760,-0.22488502994011994,-1,Lean Liberal
PA11,770_011013096_0670,-1.3639714285714288,-3,Very Liberal
PA11,770_011028093_0770,-1.7489883608147427,-3,Very Liberal
PA11,780_011013096_0680,-1.3800373443983405,-3,Very Liberal
PA11,780_011028169_0780,0.1420419161676647,1,Lean Conservative
PA11,790_011013096_0690,-1.3675531914893615,-3,Very Liberal
PA11,790_011028169_0790,-0.0020412979351032146,-1,Lean Liberal
PA11,800_011013096_0700,-1.212462857142857,-3,Very Liberal
PA11,800_011028093_0800,-0.0006299452221545376,-1,Lean Liberal
PA11,80_011013013_0080,-0.29486865671641793,-1,Lean Liberal
PA11,810_011013096_0710,-1.3149106145251397,-3,Very Liberal
PA11,820_011013096_0720,-1.3886110019646365,-3,Very Liberal
PA11,830_011013096_0730,-0.6833034055727556,-2,Strong Liberal
PA11,840_011013096_0740,-1.2712608695652172,-3,Very Liberal
PA11,850_011013096_0750,-1.1882509960159362,-3,Very Liberal
PA11,860_011028196_0860,-0.019997368421052597,-1,Lean Liberal
PA11,870_011013096_0770,-1.641781914893617,-3,Very Liberal
PA11,875_011013096_0770,-1.7008858695652176,-3,Very Liberal
PA11,880_011013096_0780,-1.5744,-3,Very Liberal
PA11,890_011013096_0790,-1.5632830188679245,-3,Very Liberal
PA11,900_011013096_0800,-1.6177906976744185,-3,Very Liberal
PA11,90_011036037_0088,0.40169069069069063,1,Lean Conservative
PA11,910_011013096_0810,-1.448142857142857,-3,Very Liberal
PA11,920_011013096_0820,-1.3108105263157892,-3,Very Liberal
PA11,925_011013096_0925,-0.4037120418848168,-1,Lean Liberal
PA11,927_011013096_0925,-0.4380857142857143,-1,Lean Liberal
PA11,930_011013096_0830,-1.3459782608695652,-3,Very Liberal
PA11,940_011013096_0840,-1.4449545454545454,-3,Very Liberal
PA11,950_011013096_0850,-1.1526474164133738,-3,Very Liberal
PA11,950_011028093_0950,-0.043605016847622635,-1,Lean Liberal
PA11,95_011036037_92,0.11731818181818177,1,Lean Conservative
PA11,960_011013096_0860,-1.1988412213740458,-3,Very Liberal
PA11,960_011028093_0960,0.0892235294117647,1,Lean Conservative
PA11,970_011013096_0870,-1.3825887850467289,-3,Very Liberal
PA11,980_011013096_0880,-1.23376875,-3,Very Liberal
PA11,990_011013096_0890,-0.99011,-2,Strong Liberal
PA12,100_012015086_0100,0.3739847328244274,1,Lean Conservative
PA12,100_012020117_0100,0.33227184466019416,1,Lean Conservative
PA12,100_012023084_0100,0.0947393939393939,1,Lean Conservative
PA12,100_012023085_0090,-0.10406105263157894,-1,Lean Liberal
PA12,100_012023110_0100,0.0026459948320413096,1,Lean Conservative
PA12,100_012025068_0100,0.1378715393133998,1,Lean Conservative
PA12,100_012025076_0100,0.04024343675417663,1,Lean Conservative
PA12,100_012027085_0110,0.17917475728155347,1,Lean Conservative
PA12,100_012034082_0100,0.09412081984897519,1,Lean Conservative
PA12,10_012015086_0010,0.33488888888888896,1,Lean Conservative
PA12,10_012020117_0010,0.19661038961038962,1,Lean Conservative
PA12,10_012023068_0010,0.594076923076923,2,Strong Conservative
PA12,10_012023084_0010,0.547181347150259,2,Strong Conservative
PA12,10_012023085_0010,0.2578320935175345,1,Lean Conservative
PA12,10_012023110_0010,0.04038148667601682,1,Lean Conservative
PA12,10_012025067_0010,0.4011355932203389,1,Lean Conservative
PA12,10_012025068_0010,0.38880000000000003,1,Lean Conservative
PA12,10_012025076_0010,0.022319148936170263,1,Lean Conservative
PA12,10_012027085_0010,0.40517177914110425,1,Lean Conservative
PA12,10_012034082_0010,0.38043448275862074,1,Lean Conservative
PA12,10_012034171_0010,0.5130585365853658,2,Strong Conservative
PA12,110_012015086_0110,0.19488364249578422,1,Lean Conservative
PA12,110_012020117_0110,-0.007281632653061254,-1,Lean Liberal
PA12,110_012023083_0110,0.23064088397790056,1,Lean Conservative
PA12,110_012023085_0100,-0.0048528301886792136,-1,Lean Liberal
PA12,110_012023110_0110,0.2601216545012165,1,Lean Conservative
PA12,110_012023111_0110,0.2894840085287847,1,Lean Conservative
PA12,110_012025068_0110,0.29396160558464224,1,Lean Conservative
PA12,110_012025076_0110,0.874,2,Strong Conservative
PA12,110_012027085_0130,0.424520245398773,1,Lean Conservative
PA12,110_012027108_0110,0.4557241379310344,1,Lean Conservative
PA12,110_012034082_0110,0.15634083601286175,1,Lean Conservative
PA12,110_012034171_0110,-0.05710563380281697,-1,Lean Liberal
PA12,120_012015086_0120,0.38121874999999994,1,Lean Conservative
PA12,120_012020117_0120,0.3405722891566266,1,Lean Conservative
PA12,120_012023084_0120,0.37930587023686924,1,Lean Conservative
PA12,120_012023085_0110,0.49345098039215685,1,Lean Conservative
PA12,120_012023110_0120,0.44197260273972605,1,Lean Conservative
PA12,120_012023111_0120,0.2782481012658228,1,Lean Conservative
PA12,120_012025067_0120,0.4345735849056604,1,Lean Conservative
PA12,120_012025068_0120,0.2848285714285714,1,Lean Conservative
PA12,120_012025076_0120,-0.14801702127659588,-1,Lean Liberal
PA12,120_012027108_0120,0.2312675324675325,1,Lean Conservative
PA12,120_012027108_0140,-0.041581730769230774,-1,Lean Liberal
PA12,120_012034082_0120,0.42452731591448933,1,Lean Conservative
PA12,120_012034171_0120,-0.6814716088328076,-2,Strong Liberal
PA12,130_012015086_0130,0.2913362445414847,1,Lean Conservative
PA12,130_012020117_0130,0.34660869565217395,1,Lean Conservative
PA12,130_012023068_0130,0.4770181818181818,1,Lean Conservative
PA12,130_012023084_0130,0.3019660729431722,1,Lean Conservative
PA12,130_012023085_0120,-1.007083076923077,-3,Very Liberal
PA12,130_012023110_0130,0.021384057971014392,1,Lean Conservative
PA12,130_012025067_0130,0.5890412698412698,2,Strong Conservative
PA12,130_012025068_0130,0.41190476190476194,1,Lean Conservative
PA12,130_012025076_0130,0.4572638036809816,1,Lean Conservative
PA12,130_012027108_0130,0.3005186246418338,1,Lean Conservative
PA12,130_012027108_0150,0.24303397027600843,1,Lean Conservative
PA12,130_012034082_0130,0.2999837288135593,1,Lean Conservative
PA12,130_012034171_0130,-0.5234205393000575,-2,Strong Liberal
PA12,140_012015086_0140,0.1350030769230769,1,Lean Conservative
PA12,140_012020111_0140,0.21558663883089768,1,Lean Conservative
PA12,140_012020117_0140,0.3261935483870968,1,Lean Conservative
PA12,140_012023068_0140,0.21439631336405524,1,Lean Conservative
PA12,140_012023084_0140,0.39428248587570625,1,Lean Conservative
PA12,140_012023085_0130,-0.8495656836461127,-2,Strong Liberal
PA12,140_012023110_0140,-0.11494267515923573,-1,Lean Liberal
PA12,140_012025067_0140,0.45662365591397847,1,Lean Conservative
PA12,140_012025068_0150,0.002474789915966502,1,Lean Conservative
PA12,140_012025076_0140,0.34366511627906976,1,Lean Conservative
PA12,140_012027085_0155,-0.0020555555555555882,-1,Lean Liberal
PA12,140_012034082_0140,0.10344672131147536,1,Lean Conservative
PA12,140_012034171_0140,-0.499656622284513,-1,Lean Liberal
PA12,145_012027085_165,-0.004430133657351232,-1,Lean Liberal
PA12,150_012015086_0150,-0.038195564516129044,-1,Lean Liberal
PA12,150_012020111_0150,0.25314497041420114,1,Lean Conservative
PA12,150_012020117_0150,0.19597415185783518,1,Lean Conservative
PA12,150_012023068_0150,0.27975252525252525,1,Lean Conservative
PA12,150_012023084_0150,0.4029946808510638,1,Lean Conservative
PA12,150_012023085_0140,-1.040265625,-3,Very Liberal
PA12,150_012023110_0150,0.1830506329113924,1,Lean Conservative
PA12,150_012025067_0150,0.5505333333333334,2,Strong Conservative
PA12,150_012025068_0160,0.290648854961832,1,Lean Conservative
PA12,150_012025076_0150,0.1462,1,Lean Conservative
PA12,150_012027085_0170,0.39574244833068367,1,Lean Conservative
PA12,150_012027108_0150,0.4628135593220339,1,Lean Conservative
PA12,150_012034081_0150,0.23264367816091952,1,Lean Conservative
PA12,150_012034082_0150,0.4644155844155844,1,Lean Conservative
PA12,150_012034171_0150,-0.8342927580893682,-2,Strong Liberal
PA12,160_012015086_0160,0.3039942693409742,1,Lean Conservative
PA12,160_012020111_0160,-0.30621621621621625,-1,Lean Liberal
PA12,160_012020117_0160,0.12718164435946466,1,Lean Conservative
PA12,160_012023084_0160,0.2910077519379845,1,Lean Conservative
PA12,160_012023085_0150,-0.421484,-1,Lean Liberal
PA12,160_012023110_0160,0.30672636815920395,1,Lean Conservative
PA12,160_012025067_0160,0.33488888888888896,1,Lean Conservative
PA12,160_012025068_0170,0.30021576763485475,1,Lean Conservative
PA12,160_012025076_0160,0.03638568129330255,1,Lean Conservative
PA12,160_012027085_0180,-0.5578402061855671,-2,Strong Liberal
PA12,160_012027108_0160,0.26749999999999996,1,Lean Conservative
PA12,160_012034082_0160,0.10563665594855304,1,Lean Conservative
PA12,170_012015086_0170,0.2566047904191617,1,Lean Conservative
PA12,170_012020111_0170,0.044419540229885035,1,Lean Conservative
PA12,170_012020117_0170,-0.1558122448979592,-1,Lean Liberal
PA12,170_012023068_0170,0.2887062937062937,1,Lean Conservative
PA12,170_012023084_0170,0.0901114206128133,1,Lean Conservative
PA12,170_012023085_0160,0.30363607085346217,1,Lean Conservative
PA12,170_012025067_0170,0.524656,2,Strong Conservative
PA12,170_012025068_0180,0.38880000000000003,1,Lean Conservative
PA12,170_012025076_0170,0.4747848101265823,1,Lean Conservative
PA12,170_012027085_0190,-0.4168990825688074,-1,Lean Liberal
PA12,170_012027108_0170,0.4779183673469388,1,Lean Conservative
PA12,170_012034082_0170,0.3494594594594594,1,Lean Conservative
PA12,180_012015086_0180,0.1388484848484849,1,Lean Conservative
PA12,180_012020111_0180,0.2570069204152249,1,Lean Conservative
PA12,180_012023084_0180,0.04275634517766502,1,Lean Conservative
PA12,180_012023085_0170,0.14016850828729283,1,Lean Conservative
PA12,180_012023110_0180,0.3973122807017544,1,Lean Conservative
PA12,180_012025067_0180,0.47845652173913045,1,Lean Conservative
PA12,180_012025068_0190,0.3564533333333333,1,Lean Conservative
PA12,180_012025076_0180,-0.29598581560283693,-1,Lean Liberal
PA12,180_012027085_0200,-0.3195140562248996,-1,Lean Liberal
PA12,180_012027107_0180,0.48651388888888886,1,Lean Conservative
PA12,180_012034082_0180,0.07713868613138686,1,Lean Conservative
PA12,180_012034171_0180,-0.5362453748782863,-2,Strong Liberal
PA12,190_012015086_0190,0.10262621359223295,1,Lean Conservative
PA12,190_012020111_0190,0.155621359223301,1,Lean Conservative
PA12,190_012020117_0190,0.4205420560747663,1,Lean Conservative
PA12,190_012023084_0190,0.4370186335403726,1,Lean Conservative
PA12,190_012023085_0180,0.2060959147424511,1,Lean Conservative
PA12,190_012023110_0190,0.2605287356321838,1,Lean Conservative
PA12,190_012025067_0190,0.4329090909090909,1,Lean Conservative
PA12,190_012025068_0200,0.10421153846153847,1,Lean Conservative
PA12,190_012025076_0190,-0.5122857142857142,-2,Strong Liberal
PA12,190_012034082_0190,0.3186506024096386,1,Lean Conservative
PA12,190_012034171_0190,-0.5764428697962798,-2,Strong Liberal
PA12,200_012020111_0200,-0.08494985250737475,-1,Lean Liberal
PA12,200_012020117_0200,0.10570358814352576,1,Lean Conservative
PA12,200_012023084_0200,0.28977959183673463,1,Lean Conservative
PA12,200_012023085_0190,0.17363690476190485,1,Lean Conservative
PA12,200_012023110_0200,0.3412313725490196,1,Lean Conservative
PA12,200_012025068_0200,0.1836747967479675,1,Lean Conservative
PA12,200_012025068_0210,0.4054990439770555,1,Lean Conservative
PA12,200_012025076_0200,-0.6174853620955316,-2,Strong Liberal
PA12,200_012027108_0220,-0.04090571870170012,-1,Lean Liberal
PA12,200_012034081_0200,-0.6867159841479524,-2,Strong Liberal
PA12,200_012034082_0200,0.3763589743589743,1,Lean Conservative
PA12,205_012034171_205,-0.8510338600451468,-2,Strong Liberal
PA12,20_012015086_0020,0.11118556701030935,1,Lean Conservative
PA12,20_012020111_0020,0.1462,1,Lean Conservative
PA12,20_012020117_0020,-0.13470526315789477,-1,Lean Liberal
PA12,20_012023083_0020,0.32053992395437264,1,Lean Conservative
PA12,20_012023085_0020,0.40227777777777773,1,Lean Conservative
PA12,20_012023110_0020,0.11169002123142246,1,Lean Conservative
PA12,20_012025067_0020,0.5218387096774193,2,Strong Conservative
PA12,20_012025068_0020,0.08590606653620347,1,Lean Conservative
PA12,20_012025076_0020,0.03675259875259873,1,Lean Conservative
PA12,20_012027085_0020,0.46608849557522114,1,Lean Conservative
PA12,20_012034082_0020,0.4780034364261168,1,Lean Conservative
PA12,20_012034171_0020,0.35271074380165296,1,Lean Conservative
PA12,210_012015086_0210,0.17498305084745752,1,Lean Conservative
PA12,210_012020110_0210,-0.07214000000000009,-1,Lean Liberal
PA12,210_012020117_0210,0.26145514950166115,1,Lean Conservative
PA12,210_012023084_0210,0.1783088235294118,1,Lean Conservative
PA12,210_012023085_0200,0.014791666666666647,1,Lean Conservative
PA12,210_012023110_0210,0.37452941176470583,1,Lean Conservative
PA12,210_012025067_0210,0.49094736842105263,1,Lean Conservative
PA12,210_012025068_0220,0.17891011235955057,1,Lean Conservative
PA12,210_012025076_0210,-0.3371759398496241,-1,Lean Liberal
PA12,210_012027085_0230,0.5249034608378871,2,Strong Conservative
PA12,210_012034077_0210,-0.9595784586815227,-2,Strong Liberal
PA12,210_012034082_0210,0.1038412698412699,1,Lean Conservative
PA12,215_012023085_0200,0.04695454545454547,1,Lean Conservative
PA12,220_012020111_0220,0.30688311688311687,1,Lean Conservative
PA12,220_012020117_0220,-0.14324689655172418,-1,Lean Liberal
PA12,220_012023084_0220,0.23679113924050638,1,Lean Conservative
PA12,220_012023085_0210,0.3510299401197604,1,Lean Conservative
PA12,220_012023110_0220,0.28523391812865495,1,Lean Conservative
PA12,220_012025067_0220,0.2460941176470588,1,Lean Conservative
PA12,220_012025068_0230,0.5274285714285714,2,Strong Conservative
PA12,220_012025076_0220,-0.17020064724919098,-1,Lean Liberal
PA12,220_012027108_0220,0.26179623824451415,1,Lean Conservative
PA12,220_012027108_0240,0.38419002375296907,1,Lean Conservative
PA12,220_012034077_0220,-0.888513422818792,-2,Strong Liberal
PA12,225_012015086_0225,0.09622923588039861,1,Lean Conservative
PA12,230_012015086_0230,0.15449401709401706,1,Lean Conservative
PA12,230_012020117_0230,-0.009543209876543224,-1,Lean Liberal
PA12,230_012023084_0220,0.3148828125,1,Lean Conservative
PA12,230_012023084_0230,0.3009877300613497,1,Lean Conservative
PA12,230_012023110_0230,0.14189349112426036,1,Lean Conservative
PA12,230_012023111_0230,0.18237719298245614,1,Lean Conservative
PA12,230_012025067_0230,0.3083523316062176,1,Lean Conservative
PA12,230_012025068_0240,0.26749999999999996,1,Lean Conservative
PA12,230_012025076_0230,0.06900909090909091,1,Lean Conservative
PA12,230_012027108_0230,0.1664166666666666,1,Lean Conservative
PA12,230_012027108_0250,0.3473299145299145,1,Lean Conservative
PA12,230_012034081_0230,-0.24819441340782122,-1,Lean Liberal
PA12,230_012034082_0230,0.090947209653092,1,Lean Conservative
PA12,235_012034171_235,-0.7601305637982196,-2,Strong Liberal
PA12,237_012034171_0,-0.5943684210526317,-2,Strong Liberal
PA12,240_012015086_0240,0.20194732061762038,1,Lean Conservative
PA12,240_012020111_0240,0.08003636363636357,1,Lean Conservative
PA12,240_012020117_0240,0.034400728597450025,1,Lean Conservative
PA12,240_012023084_0230,0.27227559055118106,1,Lean Conservative
PA12,240_012023084_0240,0.33393639575971723,1,Lean Conservative
PA12,240_012023110_0240,0.21236363636363642,1,Lean Conservative
PA12,240_012025067_0240,0.4564098360655738,1,Lean Conservative
PA12,240_012025068_0251,-0.3355926966292135,-1,Lean Liberal
PA12,240_012025076_0240,-0.15774712643678168,-1,Lean Liberal
PA12,240_012027085_0260,0.68982722513089,2,Strong Conservative
PA12,240_012027108_0240,0.29697186700767264,1,Lean Conservative
PA12,240_012034171_0240,-0.00985081081081085,-1,Lean Liberal
PA12,250_012015086_0250,0.3811265206812652,1,Lean Conservative
PA12,250_012020110_0250,0.05322754491017967,1,Lean Conservative
PA12,250_012020117_0250,0.06533333333333335,1,Lean Conservative
PA12,250_012023084_0240,0.30580526315789475,1,Lean Conservative
PA12,250_012023084_0250,0.37670360110803314,1,Lean Conservative
PA12,250_012023110_0250,0.1167939393939394,1,Lean Conservative
PA12,250_012025067_0250,0.4654105263157895,1,Lean Conservative
PA12,250_012025068_0270,0.4666492537313432,1,Lean Conservative
PA12,250_012025076_0250,-0.0821294117647059,-1,Lean Liberal
PA12,250_012027085_0270,0.4993518987341772,1,Lean Conservative
PA12,250_012027108_0250,0.44775697865353037,1,Lean Conservative
PA12,250_012034076_0250,-0.08350102249488756,-1,Lean Liberal
PA12,250_012034082_0250,0.3777727272727272,1,Lean Conservative
PA12,260_012015086_0260,0.43716398713826365,1,Lean Conservative
PA12,260_012020111_0260,0.22304011065006912,1,Lean Conservative
PA12,260_012020117_0260,-0.13119521912350596,-1,Lean Liberal
PA12,260_012023084_0250,0.15349624060150374,1,Lean Conservative
PA12,260_012023084_0260,0.39784099378881993,1,Lean Conservative
PA12,260_012023110_0260,0.3150138248847926,1,Lean Conservative
PA12,260_012025067_0260,0.4074615384615385,1,Lean Conservative
PA12,260_012025068_0280,0.44209848484848485,1,Lean Conservative
PA12,260_012025076_0260,0.3848870967741935,1,Lean Conservative
PA12,260_012034081_0260,-0.28872020725388603,-1,Lean Liberal
PA12,260_012034082_0260,0.6983241379310344,2,Strong Conservative
PA12,265_012034081_0260,-0.2177,-1,Lean Liberal
PA12,270_012015086_0270,0.26546248600223965,1,Lean Conservative
PA12,270_012020117_0270,-0.07198742138364789,-1,Lean Liberal
PA12,270_012023083_0270,0.17498305084745752,1,Lean Conservative
PA12,270_012023110_0270,0.25512244897959185,1,Lean Conservative
PA12,270_012023111_0270,0.20770422535211264,1,Lean Conservative
PA12,270_012025067_0270,0.4805945945945946,1,Lean Conservative
PA12,270_012025068_0291,0.3074491017964072,1,Lean Conservative
PA12,270_012034081_0270,0.5145925925925927,2,Strong Conservative
PA12,270_012034171_0270,-0.515636253776435,-2,Strong Liberal
PA12,280_012015086_0280,0.2164859813084113,1,Lean Conservative
PA12,280_012020117_0280,-0.19629411764705879,-1,Lean Liberal
PA12,280_012023083_0280,-0.006699159663865584,-1,Lean Liberal
PA12,280_012023110_0280,0.38293655589123865,1,Lean Conservative
PA12,280_012025067_0280,0.35608988764044947,1,Lean Conservative
PA12,280_012025068_0300,0.4442514285714286,1,Lean Conservative
PA12,280_012025076_0280,0.2473444108761329,1,Lean Conservative
PA12,280_012027108_0280,0.28587878787878784,1,Lean Conservative
PA12,280_012034082_0280,0.46512359550561805,1,Lean Conservative
PA12,280_012034171_0280,-0.5752575163398693,-2,Strong Liberal
PA12,290_012015086_0290,0.4520869565217391,1,Lean Conservative
PA12,290_012020117_0290,0.21147791164658636,1,Lean Conservative
PA12,290_012023068_0290,0.3240546623794212,1,Lean Conservative
PA12,290_012023083_0290,0.3909954751131222,1,Lean Conservative
PA12,290_012023110_0290,0.3918136645962733,1,Lean Conservative
PA12,290_012025067_0290,0.3198718662952646,1,Lean Conservative
PA12,290_012025068_0310,0.3851791044776119,1,Lean Conservative
PA12,290_012025076_0290,0.015625187406296814,1,Lean Conservative
PA12,290_012027108_0290,0.11816080402010043,1,Lean Conservative
PA12,290_012034171_0290,0.4631451612903226,1,Lean Conservative
PA12,300_012015086_0300,0.3955545243619489,1,Lean Conservative
PA12,300_012020117_0300,0.23645051194539246,1,Lean Conservative
PA12,300_012023083_0300,0.03225669957686872,1,Lean Conservative
PA12,300_012023110_0300,0.4271052631578947,1,Lean Conservative
PA12,300_012023111_0300,-0.0535882352941176,-1,Lean Liberal
PA12,300_012025067_0300,0.38880000000000003,1,Lean Conservative
PA12,300_012025068_0320,0.22818981481481476,1,Lean Conservative
PA12,300_012025076_0300,0.16659749552772796,1,Lean Conservative
PA12,300_012027108_0300,-0.16141439205955344,-1,Lean Liberal
PA12,300_012034081_0300,0.4407857142857142,1,Lean Conservative
PA12,30_012015086_0030,0.36782330827067666,1,Lean Conservative
PA12,30_012020110_0030,0.2396149425287356,1,Lean Conservative
PA12,30_012020117_0030,0.0012317073170732273,1,Lean Conservative
PA12,30_012023068_0030,0.5362025316455696,2,Strong Conservative
PA12,30_012023084_0030,0.5260852713178295,2,Strong Conservative
PA12,30_012023085_0030,-0.3607291886195996,-1,Lean Liberal
PA12,30_012023110_0030,0.2870645161290323,1,Lean Conservative
PA12,30_012025067_0030,-0.1390549450549451,-1,Lean Liberal
PA12,30_012025068_0030,0.36858333333333326,1,Lean Conservative
PA12,30_012025076_0030,0.011810071942445988,1,Lean Conservative
PA12,30_012027085_0030,0.38880000000000003,1,Lean Conservative
PA12,30_012034082_0030,0.506813898704358,2,Strong Conservative
PA12,310_012015086_0310,0.30498573692551506,1,Lean Conservative
PA12,310_012023083_0310,0.021807365439093562,1,Lean Conservative
PA12,310_012023110_0310,0.3519493670886076,1,Lean Conservative
PA12,310_012023111_0310,-0.06893584905660388,-1,Lean Liberal
PA12,310_012025067_0310,0.42371969696969697,1,Lean Conservative
PA12,310_012025068_0330,0.30058181818181817,1,Lean Conservative
PA12,310_012025076_0310,-0.1391570881226054,-1,Lean Liberal
PA12,310_012027108_0310,-0.1474736842105263,-1,Lean Liberal
PA12,320_012015086_0320,0.29338033395176255,1,Lean Conservative
PA12,320_012020111_0320,0.30336827956989243,1,Lean Conservative
PA12,320_012023083_0320,0.21015572858731918,1,Lean Conservative
PA12,320_012023110_0320,-0.38284337349397596,-1,Lean Liberal
PA12,320_012025067_0320,0.28200956937799043,1,Lean Conservative
PA12,320_012025068_0340,0.41158563535911596,1,Lean Conservative
PA12,320_012027108_0320,-0.07320318725099595,-1,Lean Liberal
PA12,330_012015086_0330,0.33024137931034486,1,Lean Conservative
PA12,330_012020111_0330,0.02040740740740732,1,Lean Conservative
PA12,330_012023083_0330,0.22624149659863946,1,Lean Conservative
PA12,330_012023110_0330,-0.2349310829817159,-1,Lean Liberal
PA12,330_012025067_0330,0.25128342245989294,1,Lean Conservative
PA12,330_012025068_0350,0.5028087431693989,2,Strong Conservative
PA12,330_012027108_0330,0.06031055900621107,1,Lean Conservative
PA12,340_012020111_0340,-0.0290111111111111,-1,Lean Liberal
PA12,340_012023084_0340,0.34184516129032255,1,Lean Conservative
PA12,340_012023110_0340,-0.15031111111111117,-1,Lean Liberal
PA12,340_012025067_0340,0.3514769230769231,1,Lean Conservative
PA12,340_012025068_0360,0.4551791530944625,1,Lean Conservative
PA12,340_012025076_0340,-0.26764705882352946,-1,Lean Liberal
PA12,340_012034076_0340,-0.028505119453924865,-1,Lean Liberal
PA12,350_012020111_0350,-0.01292473118279569,-1,Lean Liberal
PA12,350_012023084_0350,0.004985074626865704,1,Lean Conservative
PA12,350_012023110_0350,-0.3495021645021645,-1,Lean Liberal
PA12,350_012025068_0370,0.4094468085106382,1,Lean Conservative
PA12,350_012025076_0350,0.009461818181818127,1,Lean Conservative
PA12,350_012034076_0350,0.07796875000000003,1,Lean Conservative
PA12,360_012023084_0360,0.3662325581395348,1,Lean Conservative
PA12,360_012023110_0360,0.14941020793950854,1,Lean Conservative
PA12,360_012025068_0380,0.18085714285714294,1,Lean Conservative
PA12,360_012025076_0360,0.874,2,Strong Conservative
PA12,370_012023084_0370,0.11154285714285711,1,Lean Conservative
PA12,370_012023110_0370,0.3261935483870968,1,Lean Conservative
PA12,370_012023111_0370,0.05464182692307684,1,Lean Conservative
PA12,370_012025068_0390,0.45425219941348977,1,Lean Conservative
PA12,370_012025076_0370,-0.09640000000000004,-1,Lean Liberal
PA12,370_012034171_0370,-0.2672634408602152,-1,Lean Liberal
PA12,380_012020110_0380,0.08025838926174489,1,Lean Conservative
PA12,380_012023068_0380,0.33298053097345137,1,Lean Conservative
PA12,380_012023084_0380,0.6319501133786849,2,Strong Conservative
PA12,390_012020111_0390,-0.20701554404145073,-1,Lean Liberal
PA12,390_012023068_0390,0.41692753623188405,1,Lean Conservative
PA12,390_012023084_0390,0.3141538461538462,1,Lean Conservative
PA12,390_012025068_0410,0.43021951219512194,1,Lean Conservative
PA12,400_012023083_0400,0.1570817941952507,1,Lean Conservative
PA12,400_012023110_0400,-0.1584751958224544,-1,Lean Liberal
PA12,400_012025068_0420,0.035102803738317756,1,Lean Conservative
PA12,40_012015086_0040,0.27239112903225804,1,Lean Conservative
PA12,40_012020117_0040,0.03933118971061089,1,Lean Conservative
PA12,40_012023084_0040,0.3254070351758794,1,Lean Conservative
PA12,40_012023085_0040,-0.5749922178988327,-2,Strong Liberal
PA12,40_012023110_0040,0.03744827586206889,1,Lean Conservative
PA12,40_012023111_0040,0.1643537414965986,1,Lean Conservative
PA12,40_012025067_0040,0.45703125000000006,1,Lean Conservative
PA12,40_012025068_0040,0.25384604212055195,1,Lean Conservative
PA12,40_012025076_0040,0.05394366197183098,1,Lean Conservative
PA12,40_012027085_0040,0.5975416133162612,2,Strong Conservative
PA12,40_012034082_0040,0.32104684684684676,1,Lean Conservative
PA12,40_012034171_0040,0.32134813084112146,1,Lean Conservative
PA12,410_012020111_0410,0.04501507537688443,1,Lean Conservative
PA12,410_012023068_0410,0.2474504132231406,1,Lean Conservative
PA12,410_012023084_0410,0.07443408360128623,1,Lean Conservative
PA12,410_012025068_0430,-0.02031636863823938,-1,Lean Liberal
PA12,420_012020111_0420,-0.12494117647058822,-1,Lean Liberal
PA12,420_012023084_0420,0.2847628083491461,1,Lean Conservative
PA12,420_012023110_0420,0.10846222222222224,1,Lean Conservative
PA12,420_012025068_0445,0.3788979591836734,1,Lean Conservative
PA12,430_012020111_0430,0.29532110091743113,1,Lean Conservative
PA12,430_012023084_0430,0.25172813238770686,1,Lean Conservative
PA12,430_012023110_0430,0.39461077844311376,1,Lean Conservative
PA12,430_012034171_0430,0.0012986425339365226,1,Lean Conservative
PA12,440_012023068_0440,0.2036578947368421,1,Lean Conservative
PA12,440_012023084_0440,0.4205420560747663,1,Lean Conservative
PA12,440_012025068_0460,0.33192673992673993,1,Lean Conservative
PA12,450_012023084_0450,0.4471536748329621,1,Lean Conservative
PA12,450_012023110_0450,0.2635359477124183,1,Lean Conservative
PA12,460_012023084_0460,0.07670298769771533,1,Lean Conservative
PA12,460_012023110_0460,0.030173913043478273,1,Lean Conservative
PA12,470_012023084_0470,0.07493175074183966,1,Lean Conservative
PA12,470_012023110_0470,0.10147486033519543,1,Lean Conservative
PA12,480_012023084_0480,0.2801964573268922,1,Lean Conservative
PA12,480_012023110_0480,-0.15552100840336136,-1,Lean Liberal
