STATEFP20_x,COUNTYFP20_x,VTDST20_x,GEOID20,VTDI20_x,NAME20,NAMELSAD20_x,LSAD20_x,MTFCC20_x,FUNCSTAT20_x,OBJECTID_x,PRECINCTID_x,COUNTYFIPS_x,MCDFIPS_x,WARD_x,PRECINCT_x,jurisdiction_name,jurisdiction_fips
26,079,079008,26079079008,A,0794228000001,Voting District 0794228000001,V1,G5240,N,1366,WP-079-42280-00001,079,42280,00,001,KALKASKA TOWNSHIP,2607942280
26,079,079009,26079079009,A,0794228000002,Voting District 0794228000002,V1,G5240,N,1367,WP-079-42280-00002,079,42280,00,002,KALKASKA TOWNSHIP,2607942280
26,079,079010,26079079010,A,0796054000001,Voting District 0796054000001,V1,G5240,N,1368,WP-079-60540-00001,079,60540,00,001,OLIVER TOWNSHIP,2607960540
26,079,079011,26079079011,A,0796094000001,Voting District 0796094000001,V1,G5240,N,1369,WP-079-60940-00001,079,60940,00,001,ORANGE TOWNSHIP,2607960940
26,079,079012,26079079012,A,0796718000001,Voting District 0796718000001,V1,G5240,N,1370,WP-079-67180-00001,079,67180,00,001,RAPID RIVER TOWNSHIP,2607967180
26,079,079013,26079079013,A,0797572000001,Voting District 0797572000001,V1,G5240,N,1371,WP-079-75720-00001,079,75720,00,001,SPRINGFIELD TOWNSHIP,2607975720
26,081,081001,26081081001,A,0810024000001,Voting District 0810024000001,V1,G5240,N,1372,WP-081-00240-00001,081,00240,00,001,ADA TOWNSHIP,2608100240
26,081,081002,26081081002,A,0810024000002,Voting District 0810024000002,V1,G5240,N,1373,WP-081-00240-00002,081,00240,00,002,ADA TOWNSHIP,2608100240
26,081,081003,26081081003,A,0810024000003,Voting District 0810024000003,V1,G5240,N,1374,WP-081-00240-00003,081,00240,00,003,ADA TOWNSHIP,2608100240
26,081,081004,26081081004,A,0810024000004,Voting District 0810024000004,V1,G5240,N,1375,WP-081-00240-00004,081,00240,00,004,ADA TOWNSHIP,2608100240
26,081,081005,26081081005,A,0810024000005,Voting District 0810024000005,V1,G5240,N,1376,WP-081-00240-00005,081,00240,00,005,ADA TOWNSHIP,2608100240
26,081,081006,26081081006,A,0810024000006,Voting District 0810024000006,V1,G5240,N,1377,WP-081-00240-00006,081,00240,00,006,ADA TOWNSHIP,2608100240
26,081,081007,26081081007,A,0810024000007,Voting District 0810024000007,V1,G5240,N,1378,WP-081-00240-00007,081,00240,00,007,ADA TOWNSHIP,2608100240
26,081,081008,26081081008,A,0810024000008,Voting District 0810024000008,V1,G5240,N,1379,WP-081-00240-00008,081,00240,00,008,ADA TOWNSHIP,2608100240
26,081,081009,26081081009,A,0810116000001,Voting District 0810116000001,V1,G5240,N,1380,WP-081-01160-00001,081,01160,00,001,ALGOMA TOWNSHIP,2608101160
26,081,081010,26081081010,A,0810116000002,Voting District 0810116000002,V1,G5240,N,1381,WP-081-01160-00002,081,01160,00,002,ALGOMA TOWNSHIP,2608101160
26,081,081011,26081081011,A,0810116000003,Voting District 0810116000003,V1,G5240,N,1382,WP-081-01160-00003,081,01160,00,003,ALGOMA TOWNSHIP,2608101160
26,081,081012,26081081012,A,0810116000004,Voting District 0810116000004,V1,G5240,N,1383,WP-081-01160-00004,081,01160,00,004,ALGOMA TOWNSHIP,2608101160
26,081,081013,26081081013,A,0810116000005,Voting District 0810116000005,V1,G5240,N,1384,WP-081-01160-00005,081,01160,00,005,ALGOMA TOWNSHIP,2608101160
26,081,081014,26081081014,A,0810184000001,Voting District 0810184000001,V1,G5240,N,4764,WP-081-01840-00001,081,01840,00,001,ALPINE TOWNSHIP,2608101840
26,081,081015,26081081015,A,0810184000002,Voting District 0810184000002,V1,G5240,N,1385,WP-081-01840-00002,081,01840,00,002,ALPINE TOWNSHIP,2608101840
26,081,081016,26081081016,A,0810184000003,Voting District 0810184000003,V1,G5240,N,1386,WP-081-01840-00003,081,01840,00,003,ALPINE TOWNSHIP,2608101840
26,081,081017,26081081017,A,0810184000004,Voting District 0810184000004,V1,G5240,N,4763,WP-081-01840-00004,081,01840,00,004,ALPINE TOWNSHIP,2608101840
26,081,081018,26081081018,A,0810184000005,Voting District 0810184000005,V1,G5240,N,1387,WP-081-01840-00005,081,01840,00,005,ALPINE TOWNSHIP,2608101840
26,081,081019,26081081019,A,0810184000006,Voting District 0810184000006,V1,G5240,N,1388,WP-081-01840-00006,081,01840,00,006,ALPINE TOWNSHIP,2608101840
26,081,081020,26081081020,A,0810978000001,Voting District 0810978000001,V1,G5240,N,1389,WP-081-09780-00001,081,09780,00,001,BOWNE TOWNSHIP,2608109780
26,081,081021,26081081021,A,0811224000001,Voting District 0811224000001,V1,G5240,N,1390,WP-081-12240-00001,081,12240,00,001,BYRON TOWNSHIP,2608112240
26,081,081022,26081081022,A,0811224000002,Voting District 0811224000002,V1,G5240,N,1391,WP-081-12240-00002,081,12240,00,002,BYRON TOWNSHIP,2608112240
26,081,081023,26081081023,A,0811224000003,Voting District 0811224000003,V1,G5240,N,1392,WP-081-12240-00003,081,12240,00,003,BYRON TOWNSHIP,2608112240
26,081,081024,26081081024,A,0811224000004,Voting District 0811224000004,V1,G5240,N,1393,WP-081-12240-00004,081,12240,00,004,BYRON TOWNSHIP,2608112240
26,081,081025,26081081025,A,0811224000005,Voting District 0811224000005,V1,G5240,N,1394,WP-081-12240-00005,081,12240,00,005,BYRON TOWNSHIP,2608112240
26,081,081026,26081081026,A,0811224000006,Voting District 0811224000006,V1,G5240,N,1395,WP-081-12240-00006,081,12240,00,006,BYRON TOWNSHIP,2608112240
26,081,081027,26081081027,A,0811224000007,Voting District 0811224000007,V1,G5240,N,1396,WP-081-12240-00007,081,12240,00,007,BYRON TOWNSHIP,2608112240
26,081,081028,26081081028,A,0811224000008,Voting District 0811224000008,V1,G5240,N,1397,WP-081-12240-00008,081,12240,00,008,BYRON TOWNSHIP,2608112240
26,081,081029,26081081029,A,0811250000001,Voting District 0811250000001,V1,G5240,N,1398,WP-081-12500-00001,081,12500,00,001,CALEDONIA TOWNSHIP,2608112500
26,081,081030,26081081030,A,0811250000002,Voting District 0811250000002,V1,G5240,N,4654,WP-081-12500-00002,081,12500,00,002,CALEDONIA TOWNSHIP,2608112500
26,081,081031,26081081031,A,0811250000003,Voting District 0811250000003,V1,G5240,N,4653,WP-081-12500-00003,081,12500,00,003,CALEDONIA TOWNSHIP,2608112500
26,081,081032,26081081032,A,0811250000004,Voting District 0811250000004,V1,G5240,N,1400,WP-081-12500-00004,081,12500,00,004,CALEDONIA TOWNSHIP,2608112500
26,081,081033,26081081033,A,0811250000005,Voting District 0811250000005,V1,G5240,N,1401,WP-081-12500-00005,081,12500,00,005,CALEDONIA TOWNSHIP,2608112500
26,081,081034,26081081034,A,0811250000006,Voting District 0811250000006,V1,G5240,N,1399,WP-081-12500-00006,081,12500,00,006,CALEDONIA TOWNSHIP,2608112500
26,081,081035,26081081035,A,0811308000001,Voting District 0811308000001,V1,G5240,N,1402,WP-081-13080-00001,081,13080,00,001,CANNON TOWNSHIP,2608113080
26,081,081036,26081081036,A,0811308000002,Voting District 0811308000002,V1,G5240,N,1403,WP-081-13080-00002,081,13080,00,002,CANNON TOWNSHIP,2608113080
26,081,081037,26081081037,A,0811308000003,Voting District 0811308000003,V1,G5240,N,1404,WP-081-13080-00003,081,13080,00,003,CANNON TOWNSHIP,2608113080
26,081,081038,26081081038,A,0811308000004,Voting District 0811308000004,V1,G5240,N,1405,WP-081-13080-00004,081,13080,00,004,CANNON TOWNSHIP,2608113080
26,081,081039,26081081039,A,0811308000005,Voting District 0811308000005,V1,G5240,N,1406,WP-081-13080-00005,081,13080,00,005,CANNON TOWNSHIP,2608113080
26,081,081040,26081081040,A,0811308000006,Voting District 0811308000006,V1,G5240,N,1407,WP-081-13080-00006,081,13080,00,006,CANNON TOWNSHIP,2608113080
26,081,081041,26081081041,A,0811366000001,Voting District 0811366000001,V1,G5240,N,1408,WP-081-13660-00001,081,13660,00,001,CASCADE TOWNSHIP,2608113660
26,081,081042,26081081042,A,0811366000002,Voting District 0811366000002,V1,G5240,N,1415,WP-081-13660-00002,081,13660,00,002,CASCADE TOWNSHIP,2608113660
26,081,081043,26081081043,A,0811366000003,Voting District 0811366000003,V1,G5240,N,1410,WP-081-13660-00003,081,13660,00,003,CASCADE TOWNSHIP,2608113660
26,081,081044,26081081044,A,0811366000004,Voting District 0811366000004,V1,G5240,N,4709,WP-081-13660-00004,081,13660,00,004,CASCADE TOWNSHIP,2608113660
26,081,081045,26081081045,A,0811366000005,Voting District 0811366000005,V1,G5240,N,1409,WP-081-13660-00005,081,13660,00,005,CASCADE TOWNSHIP,2608113660
26,081,081046,26081081046,A,0811366000006,Voting District 0811366000006,V1,G5240,N,4708,WP-081-13660-00006,081,13660,00,006,CASCADE TOWNSHIP,2608113660
26,081,081047,26081081047,A,0811366000007,Voting District 0811366000007,V1,G5240,N,1411,WP-081-13660-00007,081,13660,00,007,CASCADE TOWNSHIP,2608113660
26,081,081048,26081081048,A,0811366000008,Voting District 0811366000008,V1,G5240,N,1414,WP-081-13660-00008,081,13660,00,008,CASCADE TOWNSHIP,2608113660
26,081,081049,26081081049,A,0811366000009,Voting District 0811366000009,V1,G5240,N,1413,WP-081-13660-00009,081,13660,00,009,CASCADE TOWNSHIP,2608113660
26,081,081050,26081081050,A,0811366000010,Voting District 0811366000010,V1,G5240,N,1412,WP-081-13660-00010,081,13660,00,010,CASCADE TOWNSHIP,2608113660
26,081,081051,26081081051,A,0811420000001,Voting District 0811420000001,V1,G5240,N,1416,WP-081-14200-00001,081,14200,00,001,CEDAR SPRINGS CITY,2608114200
26,081,081052,26081081052,A,0811850000001,Voting District 0811850000001,V1,G5240,N,1417,WP-081-18500-00001,081,18500,00,001,COURTLAND TOWNSHIP,2608118500
26,081,081053,26081081053,A,0811850000002,Voting District 0811850000002,V1,G5240,N,1418,WP-081-18500-00002,081,18500,00,002,COURTLAND TOWNSHIP,2608118500
26,081,081054,26081081054,A,0811850000003,Voting District 0811850000003,V1,G5240,N,1419,WP-081-18500-00003,081,18500,00,003,COURTLAND TOWNSHIP,2608118500
26,081,081055,26081081055,A,0812398001001,Voting District 0812398001001,V1,G5240,N,1420,WP-081-23980-01001,081,23980,01,001,EAST GRAND RAPIDS CITY,2608123980
26,081,081056,26081081056,A,0812398001002,Voting District 0812398001002,V1,G5240,N,1421,WP-081-23980-01002,081,23980,01,002,EAST GRAND RAPIDS CITY,2608123980
26,081,081057,26081081057,A,0812398002003,Voting District 0812398002003,V1,G5240,N,1422,WP-081-23980-02003,081,23980,02,003,EAST GRAND RAPIDS CITY,2608123980
26,081,081058,26081081058,A,0812398002004,Voting District 0812398002004,V1,G5240,N,1423,WP-081-23980-02004,081,23980,02,004,EAST GRAND RAPIDS CITY,2608123980
26,081,081059,26081081059,A,0812398003005,Voting District 0812398003005,V1,G5240,N,1424,WP-081-23980-03005,081,23980,03,005,EAST GRAND RAPIDS CITY,2608123980
26,081,081060,26081081060,A,0812398003006,Voting District 0812398003006,V1,G5240,N,1425,WP-081-23980-03006,081,23980,03,006,EAST GRAND RAPIDS CITY,2608123980
26,081,081061,26081081061,A,0813124000001,Voting District 0813124000001,V1,G5240,N,1426,WP-081-31240-00001,081,31240,00,001,GAINES TOWNSHIP,2608131240
26,081,081062,26081081062,A,0813124000002,Voting District 0813124000002,V1,G5240,N,1427,WP-081-31240-00002,081,31240,00,002,GAINES TOWNSHIP,2608131240
26,081,081063,26081081063,A,0813124000003,Voting District 0813124000003,V1,G5240,N,1428,WP-081-31240-00003,081,31240,00,003,GAINES TOWNSHIP,2608131240
26,081,081064,26081081064,A,0813124000004,Voting District 0813124000004,V1,G5240,N,1429,WP-081-31240-00004,081,31240,00,004,GAINES TOWNSHIP,2608131240
26,081,081065,26081081065,A,0813124000005,Voting District 0813124000005,V1,G5240,N,1430,WP-081-31240-00005,081,31240,00,005,GAINES TOWNSHIP,2608131240
26,081,081066,26081081066,A,0813124000006,Voting District 0813124000006,V1,G5240,N,1431,WP-081-31240-00006,081,31240,00,006,GAINES TOWNSHIP,2608131240
26,081,081067,26081081067,A,0813124000007,Voting District 0813124000007,V1,G5240,N,1432,WP-081-31240-00007,081,31240,00,007,GAINES TOWNSHIP,2608131240
26,081,081068,26081081068,A,0813124000008,Voting District 0813124000008,V1,G5240,N,1433,WP-081-31240-00008,081,31240,00,008,GAINES TOWNSHIP,2608131240
26,081,081069,26081081069,A,0813124000009,Voting District 0813124000009,V1,G5240,N,1434,WP-081-31240-00009,081,31240,00,009,GAINES TOWNSHIP,2608131240
26,081,081070,26081081070,A,0813400001001,Voting District 0813400001001,V1,G5240,N,1435,WP-081-34000-01001,081,34000,01,001,GRAND RAPIDS CITY,2608134000
26,081,081071,26081081071,A,0813400001002,Voting District 0813400001002,V1,G5240,N,1436,WP-081-34000-01002,081,34000,01,002,GRAND RAPIDS CITY,2608134000
26,081,081072,26081081072,A,0813400001003,Voting District 0813400001003,V1,G5240,N,1437,WP-081-34000-01003,081,34000,01,003,GRAND RAPIDS CITY,2608134000
26,081,081073,26081081073,A,0813400001004,Voting District 0813400001004,V1,G5240,N,1438,WP-081-34000-01004,081,34000,01,004,GRAND RAPIDS CITY,2608134000
26,081,081074,26081081074,A,0813400001005,Voting District 0813400001005,V1,G5240,N,1439,WP-081-34000-01005,081,34000,01,005,GRAND RAPIDS CITY,2608134000
26,081,081075,26081081075,A,0813400001006,Voting District 0813400001006,V1,G5240,N,1440,WP-081-34000-01006,081,34000,01,006,GRAND RAPIDS CITY,2608134000
26,081,081077,26081081077,A,0813400001008,Voting District 0813400001008,V1,G5240,N,1442,WP-081-34000-01008,081,34000,01,008,GRAND RAPIDS CITY,2608134000
26,081,081078,26081081078,A,0813400001009,Voting District 0813400001009,V1,G5240,N,1443,WP-081-34000-01009,081,34000,01,009,GRAND RAPIDS CITY,2608134000
26,081,081079,26081081079,A,0813400001010,Voting District 0813400001010,V1,G5240,N,1444,WP-081-34000-01010,081,34000,01,010,GRAND RAPIDS CITY,2608134000
26,081,081080,26081081080,A,0813400001011,Voting District 0813400001011,V1,G5240,N,1445,WP-081-34000-01011,081,34000,01,011,GRAND RAPIDS CITY,2608134000
26,081,081081,26081081081,A,0813400001012,Voting District 0813400001012,V1,G5240,N,1446,WP-081-34000-01012,081,34000,01,012,GRAND RAPIDS CITY,2608134000
26,081,081082,26081081082,A,0813400001013,Voting District 0813400001013,V1,G5240,N,1447,WP-081-34000-01013,081,34000,01,013,GRAND RAPIDS CITY,2608134000
26,081,081083,26081081083,A,0813400001014,Voting District 0813400001014,V1,G5240,N,1448,WP-081-34000-01014,081,34000,01,014,GRAND RAPIDS CITY,2608134000
26,081,081084,26081081084,A,0813400001015,Voting District 0813400001015,V1,G5240,N,1449,WP-081-34000-01015,081,34000,01,015,GRAND RAPIDS CITY,2608134000
26,081,081085,26081081085,A,0813400001016,Voting District 0813400001016,V1,G5240,N,1450,WP-081-34000-01016,081,34000,01,016,GRAND RAPIDS CITY,2608134000
26,081,081086,26081081086,A,0813400001017,Voting District 0813400001017,V1,G5240,N,1451,WP-081-34000-01017,081,34000,01,017,GRAND RAPIDS CITY,2608134000
26,081,081087,26081081087,A,0813400001018,Voting District 0813400001018,V1,G5240,N,1452,WP-081-34000-01018,081,34000,01,018,GRAND RAPIDS CITY,2608134000
26,081,081088,26081081088,A,0813400001019,Voting District 0813400001019,V1,G5240,N,1453,WP-081-34000-01019,081,34000,01,019,GRAND RAPIDS CITY,2608134000
26,081,081089,26081081089,A,0813400001020,Voting District 0813400001020,V1,G5240,N,1454,WP-081-34000-01020,081,34000,01,020,GRAND RAPIDS CITY,2608134000
26,081,081090,26081081090,A,0813400001021,Voting District 0813400001021,V1,G5240,N,1455,WP-081-34000-01021,081,34000,01,021,GRAND RAPIDS CITY,2608134000
26,081,081091,26081081091,A,0813400001022,Voting District 0813400001022,V1,G5240,N,1456,WP-081-34000-01022,081,34000,01,022,GRAND RAPIDS CITY,2608134000
26,081,081092,26081081092,A,0813400001023,Voting District 0813400001023,V1,G5240,N,1457,WP-081-34000-01023,081,34000,01,023,GRAND RAPIDS CITY,2608134000
26,081,081093,26081081093,A,0813400001024,Voting District 0813400001024,V1,G5240,N,1458,WP-081-34000-01024,081,34000,01,024,GRAND RAPIDS CITY,2608134000
26,081,081094,26081081094,A,0813400002025,Voting District 0813400002025,V1,G5240,N,1459,WP-081-34000-02025,081,34000,02,025,GRAND RAPIDS CITY,2608134000
26,081,081095,26081081095,A,0813400002026,Voting District 0813400002026,V1,G5240,N,1460,WP-081-34000-02026,081,34000,02,026,GRAND RAPIDS CITY,2608134000
26,081,081096,26081081096,A,0813400002027,Voting District 0813400002027,V1,G5240,N,1461,WP-081-34000-02027,081,34000,02,027,GRAND RAPIDS CITY,2608134000
26,081,081097,26081081097,A,0813400002028,Voting District 0813400002028,V1,G5240,N,1462,WP-081-34000-02028,081,34000,02,028,GRAND RAPIDS CITY,2608134000
26,081,081098,26081081098,A,0813400002029,Voting District 0813400002029,V1,G5240,N,1463,WP-081-34000-02029,081,34000,02,029,GRAND RAPIDS CITY,2608134000
26,081,081099,26081081099,A,0813400002030,Voting District 0813400002030,V1,G5240,N,1464,WP-081-34000-02030,081,34000,02,030,GRAND RAPIDS CITY,2608134000
26,081,081100,26081081100,A,0813400002031,Voting District 0813400002031,V1,G5240,N,1465,WP-081-34000-02031,081,34000,02,031,GRAND RAPIDS CITY,2608134000
26,081,081101,26081081101,A,0813400002032,Voting District 0813400002032,V1,G5240,N,1466,WP-081-34000-02032,081,34000,02,032,GRAND RAPIDS CITY,2608134000
26,081,081102,26081081102,A,0813400002033,Voting District 0813400002033,V1,G5240,N,1467,WP-081-34000-02033,081,34000,02,033,GRAND RAPIDS CITY,2608134000
26,081,081103,26081081103,A,0813400002034,Voting District 0813400002034,V1,G5240,N,1468,WP-081-34000-02034,081,34000,02,034,GRAND RAPIDS CITY,2608134000
26,081,081104,26081081104,A,0813400002035,Voting District 0813400002035,V1,G5240,N,1469,WP-081-34000-02035,081,34000,02,035,GRAND RAPIDS CITY,2608134000
26,081,081105,26081081105,A,0813400002036,Voting District 0813400002036,V1,G5240,N,1470,WP-081-34000-02036,081,34000,02,036,GRAND RAPIDS CITY,2608134000
26,081,081106,26081081106,A,0813400002037,Voting District 0813400002037,V1,G5240,N,1471,WP-081-34000-02037,081,34000,02,037,GRAND RAPIDS CITY,2608134000
26,081,081107,26081081107,A,0813400002038,Voting District 0813400002038,V1,G5240,N,1472,WP-081-34000-02038,081,34000,02,038,GRAND RAPIDS CITY,2608134000
26,081,081108,26081081108,A,0813400002039,Voting District 0813400002039,V1,G5240,N,1473,WP-081-34000-02039,081,34000,02,039,GRAND RAPIDS CITY,2608134000
26,081,081109,26081081109,A,0813400002040,Voting District 0813400002040,V1,G5240,N,1474,WP-081-34000-02040,081,34000,02,040,GRAND RAPIDS CITY,2608134000
26,081,081110,26081081110,A,0813400002041,Voting District 0813400002041,V1,G5240,N,1475,WP-081-34000-02041,081,34000,02,041,GRAND RAPIDS CITY,2608134000
26,081,081111,26081081111,A,0813400002042,Voting District 0813400002042,V1,G5240,N,1476,WP-081-34000-02042,081,34000,02,042,GRAND RAPIDS CITY,2608134000
26,081,081112,26081081112,A,0813400002043,Voting District 0813400002043,V1,G5240,N,1477,WP-081-34000-02043,081,34000,02,043,GRAND RAPIDS CITY,2608134000
26,081,081113,26081081113,A,0813400002044,Voting District 0813400002044,V1,G5240,N,1478,WP-081-34000-02044,081,34000,02,044,GRAND RAPIDS CITY,2608134000
26,081,081114,26081081114,A,0813400002045,Voting District 0813400002045,V1,G5240,N,1479,WP-081-34000-02045,081,34000,02,045,GRAND RAPIDS CITY,2608134000
26,081,081115,26081081115,A,0813400002046,Voting District 0813400002046,V1,G5240,N,1480,WP-081-34000-02046,081,34000,02,046,GRAND RAPIDS CITY,2608134000
26,081,081116,26081081116,A,0813400002047,Voting District 0813400002047,V1,G5240,N,1481,WP-081-34000-02047,081,34000,02,047,GRAND RAPIDS CITY,2608134000
26,081,081117,26081081117,A,0813400002048,Voting District 0813400002048,V1,G5240,N,1482,WP-081-34000-02048,081,34000,02,048,GRAND RAPIDS CITY,2608134000
26,081,081118,26081081118,A,0813400002049,Voting District 0813400002049,V1,G5240,N,1483,WP-081-34000-02049,081,34000,02,049,GRAND RAPIDS CITY,2608134000
26,081,081119,26081081119,A,0813400002050,Voting District 0813400002050,V1,G5240,N,1484,WP-081-34000-02050,081,34000,02,050,GRAND RAPIDS CITY,2608134000
26,081,081120,26081081120,A,0813400003051,Voting District 0813400003051,V1,G5240,N,1485,WP-081-34000-03051,081,34000,03,051,GRAND RAPIDS CITY,2608134000
26,081,081121,26081081121,A,0813400003052,Voting District 0813400003052,V1,G5240,N,1486,WP-081-34000-03052,081,34000,03,052,GRAND RAPIDS CITY,2608134000
26,081,081122,26081081122,A,0813400003053,Voting District 0813400003053,V1,G5240,N,1487,WP-081-34000-03053,081,34000,03,053,GRAND RAPIDS CITY,2608134000
26,081,081123,26081081123,A,0813400003054,Voting District 0813400003054,V1,G5240,N,1488,WP-081-34000-03054,081,34000,03,054,GRAND RAPIDS CITY,2608134000
26,081,081124,26081081124,A,0813400003055,Voting District 0813400003055,V1,G5240,N,1489,WP-081-34000-03055,081,34000,03,055,GRAND RAPIDS CITY,2608134000
26,081,081125,26081081125,A,0813400003056,Voting District 0813400003056,V1,G5240,N,1490,WP-081-34000-03056,081,34000,03,056,GRAND RAPIDS CITY,2608134000
26,081,081126,26081081126,A,0813400003057,Voting District 0813400003057,V1,G5240,N,1491,WP-081-34000-03057,081,34000,03,057,GRAND RAPIDS CITY,2608134000
26,081,081127,26081081127,A,0813400003058,Voting District 0813400003058,V1,G5240,N,1492,WP-081-34000-03058,081,34000,03,058,GRAND RAPIDS CITY,2608134000
26,081,081128,26081081128,A,0813400003059,Voting District 0813400003059,V1,G5240,N,1493,WP-081-34000-03059,081,34000,03,059,GRAND RAPIDS CITY,2608134000
26,081,081129,26081081129,A,0813400003060,Voting District 0813400003060,V1,G5240,N,1494,WP-081-34000-03060,081,34000,03,060,GRAND RAPIDS CITY,2608134000
26,081,081130,26081081130,A,0813400003061,Voting District 0813400003061,V1,G5240,N,1495,WP-081-34000-03061,081,34000,03,061,GRAND RAPIDS CITY,2608134000
26,081,081131,26081081131,A,0813400003062,Voting District 0813400003062,V1,G5240,N,1496,WP-081-34000-03062,081,34000,03,062,GRAND RAPIDS CITY,2608134000
26,081,081132,26081081132,A,0813400003063,Voting District 0813400003063,V1,G5240,N,1497,WP-081-34000-03063,081,34000,03,063,GRAND RAPIDS CITY,2608134000
26,081,081133,26081081133,A,0813400003064,Voting District 0813400003064,V1,G5240,N,1498,WP-081-34000-03064,081,34000,03,064,GRAND RAPIDS CITY,2608134000
26,081,081134,26081081134,A,0813400003065,Voting District 0813400003065,V1,G5240,N,1499,WP-081-34000-03065,081,34000,03,065,GRAND RAPIDS CITY,2608134000
26,081,081135,26081081135,A,0813400003066,Voting District 0813400003066,V1,G5240,N,1500,WP-081-34000-03066,081,34000,03,066,GRAND RAPIDS CITY,2608134000
26,081,081136,26081081136,A,0813400003067,Voting District 0813400003067,V1,G5240,N,1501,WP-081-34000-03067,081,34000,03,067,GRAND RAPIDS CITY,2608134000
26,081,081137,26081081137,A,0813400003068,Voting District 0813400003068,V1,G5240,N,1502,WP-081-34000-03068,081,34000,03,068,GRAND RAPIDS CITY,2608134000
26,081,081138,26081081138,A,0813400003069,Voting District 0813400003069,V1,G5240,N,1503,WP-081-34000-03069,081,34000,03,069,GRAND RAPIDS CITY,2608134000
26,081,081139,26081081139,A,0813400003070,Voting District 0813400003070,V1,G5240,N,1504,WP-081-34000-03070,081,34000,03,070,GRAND RAPIDS CITY,2608134000
26,081,081140,26081081140,A,0813400003071,Voting District 0813400003071,V1,G5240,N,1505,WP-081-34000-03071,081,34000,03,071,GRAND RAPIDS CITY,2608134000
26,081,081141,26081081141,A,0813400003072,Voting District 0813400003072,V1,G5240,N,1506,WP-081-34000-03072,081,34000,03,072,GRAND RAPIDS CITY,2608134000
26,081,081142,26081081142,A,0813400003073,Voting District 0813400003073,V1,G5240,N,1507,WP-081-34000-03073,081,34000,03,073,GRAND RAPIDS CITY,2608134000
26,081,081143,26081081143,A,0813400003074,Voting District 0813400003074,V1,G5240,N,1508,WP-081-34000-03074,081,34000,03,074,GRAND RAPIDS CITY,2608134000
26,081,081144,26081081144,A,0813400003075,Voting District 0813400003075,V1,G5240,N,1509,WP-081-34000-03075,081,34000,03,075,GRAND RAPIDS CITY,2608134000
26,081,081145,26081081145,A,0813400003076,Voting District 0813400003076,V1,G5240,N,1510,WP-081-34000-03076,081,34000,03,076,GRAND RAPIDS CITY,2608134000
26,081,081146,26081081146,A,0813400003077,Voting District 0813400003077,V1,G5240,N,1511,WP-081-34000-03077,081,34000,03,077,GRAND RAPIDS CITY,2608134000
26,081,081147,26081081147,A,0813402000001,Voting District 0813402000001,V1,G5240,N,1512,WP-081-34020-00001,081,34020,00,001,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081148,26081081148,A,0813402000002,Voting District 0813402000002,V1,G5240,N,4655,WP-081-34020-00002,081,34020,00,002,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081149,26081081149,A,0813402000003,Voting District 0813402000003,V1,G5240,N,1514,WP-081-34020-00003,081,34020,00,003,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081150,26081081150,A,0813402000004,Voting District 0813402000004,V1,G5240,N,1513,WP-081-34020-00004,081,34020,00,004,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081151,26081081151,A,0813402000005,Voting District 0813402000005,V1,G5240,N,1515,WP-081-34020-00005,081,34020,00,005,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081152,26081081152,A,0813402000006,Voting District 0813402000006,V1,G5240,N,1516,WP-081-34020-00006,081,34020,00,006,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081153,26081081153,A,0813402000007,Voting District 0813402000007,V1,G5240,N,1517,WP-081-34020-00007,081,34020,00,007,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081154,26081081154,A,0813402000008,Voting District 0813402000008,V1,G5240,N,1518,WP-081-34020-00008,081,34020,00,008,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081155,26081081155,A,0813402000009,Voting District 0813402000009,V1,G5240,N,4656,WP-081-34020-00009,081,34020,00,009,GRAND RAPIDS TOWNSHIP,2608134020
26,081,081156,26081081156,A,0813416000001,Voting District 0813416000001,V1,G5240,N,1519,WP-081-34160-00001,081,34160,00,001,GRANDVILLE CITY,2608134160
26,081,081157,26081081157,A,0813416000002,Voting District 0813416000002,V1,G5240,N,1520,WP-081-34160-00002,081,34160,00,002,GRANDVILLE CITY,2608134160
26,081,081158,26081081158,A,0813416000003,Voting District 0813416000003,V1,G5240,N,1521,WP-081-34160-00003,081,34160,00,003,GRANDVILLE CITY,2608134160
26,081,081159,26081081159,A,0813416000004,Voting District 0813416000004,V1,G5240,N,1522,WP-081-34160-00004,081,34160,00,004,GRANDVILLE CITY,2608134160
26,081,081160,26081081160,A,0813416000005,Voting District 0813416000005,V1,G5240,N,1523,WP-081-34160-00005,081,34160,00,005,GRANDVILLE CITY,2608134160
26,081,081161,26081081161,A,0813416000006,Voting District 0813416000006,V1,G5240,N,1524,WP-081-34160-00006,081,34160,00,006,GRANDVILLE CITY,2608134160
26,081,081162,26081081162,A,0813456000001,Voting District 0813456000001,V1,G5240,N,1525,WP-081-34560-00001,081,34560,00,001,GRATTAN TOWNSHIP,2608134560
26,081,081163,26081081163,A,0813456000002,Voting District 0813456000002,V1,G5240,N,1526,WP-081-34560-00002,081,34560,00,002,GRATTAN TOWNSHIP,2608134560
